symbol,name,sector,industry,marketCap,marketCap_str
FCAP,"First Capital, Inc.",Financial Services,Banks - Regional,137895424.0,0.138B
SBFG,"SB Financial Group, Inc.",Financial Services,Banks - Regional,132948896.0,0.133B
FGBI,"First Guaranty Bancshares, Inc.",Financial Services,Banks - Regional,127312088.0,0.127B
AFBI,"Affinity Bancshares, Inc.",Financial Services,Banks - Regional,124778688.0,0.125B
SRBK,"SR Bancorp, Inc.",Financial Services,Banks - Regional,123145712.0,0.123B
UNB,"Union Bankshares, Inc.",Financial Services,Banks - Regional,119108568.0,0.119B
BSBK,Bogota Financial Corp.,Financial Services,Banks - Regional,117160752.0,0.117B
SFBC,"Sound Financial Bancorp, Inc.",Financial Services,Banks - Regional,112882648.0,0.113B
MGYR,"Magyar Bancorp, Inc.",Financial Services,Banks - Regional,110891832.0,0.111B
RVSB,"Riverview Bancorp, Inc.",Financial Services,Banks - Regional,105998904.0,0.106B
LSBK,"Lake Shore Bancorp, Inc.",Financial Services,Banks - Regional,105174720.0,0.105B
PROV,"Provident Financial Holdings, Inc.",Financial Services,Banks - Regional,102020440.0,0.102B
PBHC,"Pathfinder Bancorp, Inc.",Financial Services,Banks - Regional,92032376.0,0.092B
CFSB,"CFSB Bancorp, Inc.",Financial Services,Banks - Regional,91418176.0,0.091B
AUBN,"Auburn National Bancorporation, Inc.",Financial Services,Banks - Regional,90164360.0,0.09B
WSBK,"Winchester Bancorp, Inc.",Financial Services,Banks - Regional,87836696.0,0.088B
UBCP,"United Bancorp, Inc.",Financial Services,Banks - Regional,83756056.0,0.084B
IROQ,"IF Bancorp, Inc.",Financial Services,Banks - Regional,81653440.0,0.082B
SSBI,Summit State Bank,Financial Services,Banks - Regional,80445776.0,0.08B
FDSB,"Fifth District Bancorp, Inc.",Financial Services,Banks - Regional,77276632.0,0.077B
BYFC,Broadway Financial Corporation,Financial Services,Banks - Regional,73626136.0,0.074B
FUSB,"First US Bancshares, Inc.",Financial Services,Banks - Regional,71707192.0,0.072B
BOTJ,"Bank of the James Financial Group, Inc.",Financial Services,Banks - Regional,70603504.0,0.071B
CPBI,"Central Plains Bancshares, Inc.",Financial Services,Banks - Regional,66580868.0,0.067B
FNWB,First Northwest Bancorp,Financial Services,Banks - Regional,66231996.0,0.066B
NSTS,"NSTS Bancorp, Inc.",Financial Services,Banks - Regional,62344576.0,0.062B
FSEA,"First Seacoast Bancorp, Inc.",Financial Services,Banks - Regional,54078864.0,0.054B
CLST,"Catalyst Bancorp, Inc.",Financial Services,Banks - Regional,53100292.0,0.053B
ASRV,"AmeriServ Financial, Inc.",Financial Services,Banks - Regional,49227516.0,0.049B
TCBS,"Texas Community Bancshares, Inc.",Financial Services,Banks - Regional,48328196.0,0.048B
PBBK,"PB Bankshares, Inc.",Financial Services,Banks - Regional,47372672.0,0.047B
TECTP,"Tectonic Financial, Inc.",Financial Services,Banks - Regional,43595864.0,0.044B
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial Services,Banks - Regional,41150700.0,0.041B
BAFN,BayFirst Financial Corp.,Financial Services,Banks - Regional,37285436.0,0.037B
MBBC,"Marathon Bancorp, Inc.",Financial Services,Banks - Regional,30596070.0,0.031B
KFFB,Kentucky First Federal Bancorp,Financial Services,Banks - Regional,25877504.0,0.026B
GLBZ,Glen Burnie Bancorp,Financial Services,Banks - Regional,12008815.0,0.012B
CARV,"Carver Bancorp, Inc.",Financial Services,Banks - Regional,8818106.0,0.009B
SHFS,"SHF Holdings, Inc.",Financial Services,Banks - Regional,7012883.0,0.007B
